,tf_idf_weights
boston,5.5254052175192285
capri,5.5254052175192285
watkins,5.5254052175192285
carolyn,5.5254052175192285
utilizing,5.5254052175192285
circulate,5.5254052175192285
valuation,5.5254052175192285
christoph,5.5254052175192285
christina,5.5254052175192285
variation,5.5254052175192285
ballmer,5.5254052175192285
chose,5.5254052175192285
choose,5.5254052175192285
vegas,5.5254052175192285
chevron,5.5254052175192285
cheryl,5.5254052175192285
veronica,5.5254052175192285
checks,5.5254052175192285
chatham,5.5254052175192285
utilities,5.5254052175192285
citizens,5.5254052175192285
bag,5.5254052175192285
ut,5.5254052175192285
coca,5.5254052175192285
united,5.5254052175192285
units,5.5254052175192285
coach,5.5254052175192285
unless,5.5254052175192285
unused,5.5254052175192285
unyielding,5.5254052175192285
chart,5.5254052175192285
climb,5.5254052175192285
clicking,5.5254052175192285
upper,5.5254052175192285
ups,5.5254052175192285
cleared,5.5254052175192285
url,5.5254052175192285
clarification,5.5254052175192285
uses,5.5254052175192285
updated,5.5254052175192285
swbanktx,5.5254052175192285
banks,5.5254052175192285
viewed,5.5254052175192285
walt,5.5254052175192285
bathroom,5.5254052175192285
bathrooms,5.5254052175192285
cat,5.5254052175192285
castagnola,5.5254052175192285
ward,5.5254052175192285
cash,5.5254052175192285
warehouse,5.5254052175192285
warner,5.5254052175192285
warrenton,5.5254052175192285
washington,5.5254052175192285
carrier,5.5254052175192285
carrie,5.5254052175192285
wasn,5.5254052175192285
watch,5.5254052175192285
wallace,5.5254052175192285
waivers,5.5254052175192285
waiver,5.5254052175192285
wa,5.5254052175192285
banter,5.5254052175192285
barbara,5.5254052175192285
villarreal,5.5254052175192285
barker,5.5254052175192285
vince,5.5254052175192285
chan,5.5254052175192285
visitor,5.5254052175192285
bannantine,5.5254052175192285
visitors,5.5254052175192285
vital,5.5254052175192285
cera,5.5254052175192285
centre,5.5254052175192285
basic,5.5254052175192285
vouch,5.5254052175192285
cecilia,5.5254052175192285
vs,5.5254052175192285
certainly,5.5254052175192285
dial,5.5254052175192285
avery,5.5254052175192285
diego,5.5254052175192285
drinks,5.5254052175192285
supposed,5.5254052175192285
drew,5.5254052175192285
downstream,5.5254052175192285
doubletree,5.5254052175192285
annuityboard,5.5254052175192285
directed,5.5254052175192285
stops,5.5254052175192285
super,5.5254052175192285
difference,5.5254052175192285
doug,5.5254052175192285
streets,5.5254052175192285
stores,5.5254052175192285
double,5.5254052175192285
subjected,5.5254052175192285
didnt,5.5254052175192285
dread,5.5254052175192285
annasa,5.5254052175192285
distributed,5.5254052175192285
drayton,5.5254052175192285
surprise,5.5254052175192285
antique,5.5254052175192285
dollar,5.5254052175192285
sunde,5.5254052175192285
apologize,5.5254052175192285
apply,5.5254052175192285
strategies,5.5254052175192285
draft,5.5254052175192285
door,5.5254052175192285
stopping,5.5254052175192285
doucet,5.5254052175192285
stock,5.5254052175192285
suggestions,5.5254052175192285
discrimination,5.5254052175192285
announce,5.5254052175192285
dir,5.5254052175192285
anywhere,5.5254052175192285
surprised,5.5254052175192285
dreadin,5.5254052175192285
sustaining,5.5254052175192285
appreciates,5.5254052175192285
subsidiaries,5.5254052175192285
documents,5.5254052175192285
appointments,5.5254052175192285
division,5.5254052175192285
study,5.5254052175192285
duncan,5.5254052175192285
disclose,5.5254052175192285
dsjmorris,5.5254052175192285
wangdi,5.930870325627393
penciled,5.930870325627393
personally,5.930870325627393
spelled,5.930870325627393
perfect,5.930870325627393
personnel,5.930870325627393
peikert,5.930870325627393
persons,5.930870325627393
2609,5.930870325627393
peers,5.930870325627393
pedersen,5.930870325627393
25937938,5.930870325627393
stroke,5.930870325627393
1075845519890,5.930870325627393
wall,5.930870325627393
pennsylvania,5.930870325627393
string,5.930870325627393
perfectly,5.930870325627393
wanda,5.930870325627393
perch,5.930870325627393
2605,5.930870325627393
walton,5.930870325627393
1075840100890,5.930870325627393
waived,5.930870325627393
26079317,5.930870325627393
2604,5.930870325627393
periods,5.930870325627393
waltenspuel,5.930870325627393
strive,5.930870325627393
walpool,5.930870325627393
1075840100913,5.930870325627393
permitted,5.930870325627393
penzoil,5.930870325627393
spell,5.930870325627393
wang,5.930870325627393
walked,5.930870325627393
1075840100935,5.930870325627393
109,5.930870325627393
peru,5.930870325627393
25717300,5.930870325627393
phillies,5.930870325627393
phillip_lord,5.930870325627393
phillippe,5.930870325627393
257,5.930870325627393
philosophy,5.930870325627393
25530565,5.930870325627393
1075845519958,5.930870325627393
photofete,5.930870325627393
1075840101006,5.930870325627393
specialty,5.930870325627393
photos,5.930870325627393
php,5.930870325627393
volumes,5.930870325627393
pic18132,5.930870325627393
255,5.930870325627393
1075840101028,5.930870325627393
pickering,5.930870325627393
25364383,5.930870325627393
pickup,5.930870325627393
vnsm,5.930870325627393
vivian_kobeh,5.930870325627393
pickups,5.930870325627393
vivanco,5.930870325627393
vitrella,5.930870325627393
piece,5.930870325627393
piligian,5.930870325627393
pilot,5.930870325627393
piccadilly,5.930870325627393
wade_doshier,5.930870325627393
philipp,5.930870325627393
philanthropy,5.930870325627393
peruse,5.930870325627393
1075840100958,5.930870325627393
pete,5.930870325627393
wackerle,5.930870325627393
25916056,5.930870325627393
petersan,5.930870325627393
wacker,5.930870325627393
1075845519913,5.930870325627393
spectrum,5.930870325627393
pfissle,5.930870325627393
pfrison,5.930870325627393
vps,5.930870325627393
25831799,5.930870325627393
philipf,5.930870325627393
pgn,5.930870325627393
1075840100981,5.930870325627393
phat,5.930870325627393
phayes,5.930870325627393
pheintz,5.930870325627393
phelan,5.930870325627393
1075845519935,5.930870325627393
vote,5.930870325627393
2576,5.930870325627393
voorhees,5.930870325627393
philadelphia,5.930870325627393
vonderheide,5.930870325627393
volunteers,5.930870325627393
philanthropic,5.930870325627393
pgregor,5.930870325627393
1075840100868,5.930870325627393
pbroder,5.930870325627393
peddlers,5.930870325627393
pamela,5.930870325627393
pamphlet,5.930870325627393
27812436,5.930870325627393
webley,5.930870325627393
2776,5.930870325627393
papa,5.930870325627393
1075845519844,5.930870325627393
paperless,5.930870325627393
parameters,5.930870325627393
webcast,5.930870325627393
27701542,5.930870325627393
webb,5.930870325627393
webmaker,5.930870325627393
parkcity,5.930870325627393
parkhill,5.930870325627393
1075840100682,5.930870325627393
weaver,5.930870325627393
weatherstone,5.930870325627393
27611385,5.930870325627393
wear,5.930870325627393
1075840100706,5.930870325627393
1075840100728,5.930870325627393
wayne,5.930870325627393
partial,5.930870325627393
1075840100751,5.930870325627393
1075840100773,5.930870325627393
27621652,5.930870325627393
1075840100660,5.930870325627393
palmisano,5.930870325627393
1075845519822,5.930870325627393
1075840100519,5.930870325627393
ozzie,5.930870325627393
p00500599,5.930870325627393
1075840100542,5.930870325627393
pacheco,5.930870325627393
1075840100564,5.930870325627393
28261019,5.930870325627393
packages,5.930870325627393
1075840100588,5.930870325627393
sporadic,5.930870325627393
2820,5.930870325627393
wedel,5.930870325627393
1075840100611,5.930870325627393
packing,5.930870325627393
stransky,5.930870325627393
padair,5.930870325627393
padilla,5.930870325627393
padron,5.930870325627393
pagan,5.930870325627393
27884592,5.930870325627393
27816859,5.930870325627393
paid,5.930870325627393
pairs,5.930870325627393
1075840100637,5.930870325627393
palm,5.930870325627393
websource,5.930870325627393
27813000,5.930870325627393
watsonms,5.930870325627393
1075840100845,5.930870325627393
27608229,5.930870325627393
watched,5.930870325627393
pattim,5.930870325627393
26323460,5.930870325627393
1075845519867,5.930870325627393
paulcu,5.930870325627393
paulo,5.930870325627393
pavetto,5.930870325627393
wantschek,5.930870325627393
26291167,5.930870325627393
1075840100823,5.930870325627393
payable,5.930870325627393
26273456,5.930870325627393
payouts,5.930870325627393
26374773,5.930870325627393
payroll,5.930870325627393
pblanco,5.930870325627393
pbonilla,5.930870325627393
pinchbeck,5.930870325627393
pburkha,5.930870325627393
pc,5.930870325627393
pcx,5.930870325627393
spelling,5.930870325627393
pda,5.930870325627393
2626,5.930870325627393
26245299,5.930870325627393
wanting,5.930870325627393
pdx,5.930870325627393
pbennet,5.930870325627393
1075845519210,5.930870325627393
26479240,5.930870325627393
warm,5.930870325627393
273,5.930870325627393
2717,5.930870325627393
27124097,5.930870325627393
1075845519294,5.930870325627393
waste,5.930870325627393
parties,5.930870325627393
27104945,5.930870325627393
2700,5.930870325627393
26981540,5.930870325627393
2696588,5.930870325627393
26962421,5.930870325627393
strategists,5.930870325627393
1075845519269,5.930870325627393
wasaff,5.930870325627393
passengers,5.930870325627393
1075840100797,5.930870325627393
1075845519247,5.930870325627393
26768024,5.930870325627393
warren,5.930870325627393
warranty,5.930870325627393
paste,5.930870325627393
warning,5.930870325627393
warmest,5.930870325627393
pat,5.930870325627393
paterson,5.930870325627393
26602050,5.930870325627393
pathnet,5.930870325627393
participates,5.930870325627393
pinero,5.930870325627393
1075840101057,5.930870325627393
vitas,5.930870325627393
struggled,5.930870325627393
presto,5.930870325627393
presumptuous,5.930870325627393
227,5.930870325627393
varco,5.930870325627393
struggling,5.930870325627393
preventive,5.930870325627393
vanderbilt,5.930870325627393
vance,5.930870325627393
22690450,5.930870325627393
vanbuskirk,5.930870325627393
van,5.930870325627393
pribble,5.930870325627393
22594487,5.930870325627393
values,5.930870325627393
pricing,5.930870325627393
1075840101380,5.930870325627393
primary,5.930870325627393
princeton,5.930870325627393
principles,5.930870325627393
22406059,5.930870325627393
224,5.930870325627393
valuable,5.930870325627393
printer,5.930870325627393
valley,5.930870325627393
2238,5.930870325627393
prints,5.930870325627393
22773455,5.930870325627393
22348197,5.930870325627393
southwest,5.930870325627393
22819062,5.930870325627393
venezuela,5.930870325627393
venetian,5.930870325627393
1075840101333,5.930870325627393
premise,5.930870325627393
spaces,5.930870325627393
velaw,5.930870325627393
1075845520096,5.930870325627393
sp,5.930870325627393
preparation,5.930870325627393
1075840101356,5.930870325627393
vcf,5.930870325627393
prepared,5.930870325627393
preparing,5.930870325627393
presbyterian,5.930870325627393
vbhatt,5.930870325627393
vaughan,5.930870325627393
presence,5.930870325627393
23229910,5.930870325627393
presentat,5.930870325627393
23082629,5.930870325627393
structural,5.930870325627393
2304083,5.930870325627393
various,5.930870325627393
presenter,5.930870325627393
presenters,5.930870325627393
structures,5.930870325627393
presently,5.930870325627393
presidential,5.930870325627393
1075840101309,5.930870325627393
valencia,5.930870325627393
prismintl,5.930870325627393
21499761,5.930870325627393
profiles,5.930870325627393
profit,5.930870325627393
profits,5.930870325627393
utilize,5.930870325627393
profoundly,5.930870325627393
21447570,5.930870325627393
programming,5.930870325627393
utility,5.930870325627393
sourcingwp,5.930870325627393
1075845519142,5.930870325627393
studied,5.930870325627393
progressing,5.930870325627393
2144034,5.930870325627393
21402852,5.930870325627393
projects,5.930870325627393
proliant,5.930870325627393
prominent,5.930870325627393
prominently,5.930870325627393
sources,5.930870325627393
1075840101426,5.930870325627393
pronounce,5.930870325627393
propaganda,5.930870325627393
sourceit,5.930870325627393
1075840101448,5.930870325627393
properties,5.930870325627393
1075845519118,5.930870325627393
professor,5.930870325627393
1075840101403,5.930870325627393
215,5.930870325627393
21539046,5.930870325627393
22279832,5.930870325627393
privilage,5.930870325627393
v6,5.930870325627393
uy,5.930870325627393
2227,5.930870325627393
prizont,5.930870325627393
utton,5.930870325627393
proactively,5.930870325627393
21st,5.930870325627393
21933483,5.930870325627393
21833410,5.930870325627393
proceed,5.930870325627393
utp,5.930870325627393
1075845519165,5.930870325627393
proceedings,5.930870325627393
21792802,5.930870325627393
utley,5.930870325627393
utives,5.930870325627393
1075845520122,5.930870325627393
procrastinated,5.930870325627393
producers,5.930870325627393
21790187,5.930870325627393
21711674,5.930870325627393
productive,5.930870325627393
21541490,5.930870325627393
prof,5.930870325627393
profession,5.930870325627393
professionally,5.930870325627393
specialized,5.930870325627393
ventured,5.930870325627393
233,5.930870325627393
vin,5.930870325627393
pleahy,5.930870325627393
pleasant,5.930870325627393
villasenor,5.930870325627393
vignette,5.930870325627393
pleases,5.930870325627393
24981302,5.930870325627393
24755311,5.930870325627393
1075845520051,5.930870325627393
plus,5.930870325627393
24372061,5.930870325627393
pmarkey,5.930870325627393
pmcglory,5.930870325627393
pmeyers,5.930870325627393
1075840101102,5.930870325627393
png,5.930870325627393
poarch,5.930870325627393
1075845520073,5.930870325627393
spe,5.930870325627393
podium,5.930870325627393
24335874,5.930870325627393
243,5.930870325627393
view_notify,5.930870325627393
poised,5.930870325627393
1075840101124,5.930870325627393
24228422,5.930870325627393
24156296,5.930870325627393
players,5.930870325627393
poll,5.930870325627393
1075845520028,5.930870325627393
played,5.930870325627393
pinkus,5.930870325627393
1075845519980,5.930870325627393
pioneering,5.930870325627393
spears,5.930870325627393
visits,5.930870325627393
speaks,5.930870325627393
252,5.930870325627393
1075845520005,5.930870325627393
pitfalls,5.930870325627393
visited,5.930870325627393
strange,5.930870325627393
pjaising,5.930870325627393
vision,5.930870325627393
pjeanmar,5.930870325627393
visas,5.930870325627393
25162373,5.930870325627393
1075840101079,5.930870325627393
25132571,5.930870325627393
vinson,5.930870325627393
25054444,5.930870325627393
plane,5.930870325627393
planificaci,5.930870325627393
25003881,5.930870325627393
2500,5.930870325627393
vineyard,5.930870325627393
plated,5.930870325627393
vincent,5.930870325627393
1075845519187,5.930870325627393
preliminary,5.930870325627393
polo,5.930870325627393
pool,5.930870325627393
ppatel3,5.930870325627393
vicens,5.930870325627393
1075840101170,5.930870325627393
pr,5.930870325627393
sparked,5.930870325627393
practice,5.930870325627393
1075840101194,5.930870325627393
practitioners,5.930870325627393
veto,5.930870325627393
1075840101216,5.930870325627393
pramgola,5.930870325627393
pravas,5.930870325627393
praying,5.930870325627393
verticalnet,5.930870325627393
23514719,5.930870325627393
1075840101238,5.930870325627393
234,5.930870325627393
1075840101261,5.930870325627393
precedence,5.930870325627393
preeminent,5.930870325627393
23338365,5.930870325627393
spanish,5.930870325627393
